transaction_id,customer_id,product_name,product_category,quantity,price,transaction_date,store_location,payment_method,discount_applied,revenue,transaction_month_year
62004c33-54e7-4ad2-81a8-d0335324f7df,8ff51083-cc95-4506-824a-51db5c169a79,Xiaomi Mi 12,Smartphones,1.0,1116.9,2023-12-19,Online,Google Pay,0.0,1116.9,2023-12
b0e914cf-094f-436d-8122-b837f55cec4b,cb5c418d-c578-4534-9897-e36c5d71a4ce,Microwave Oven,Kitchen Appliances,2.0,179.54,2023-07-25,"San Francisco, CA",Credit Card,15.0,305.21799999999996,2023-07
fd0b71ec-bed1-496b-86dc-1a37627dc20c,e9aea596-6d4a-4e71-b4aa-f3f65bc507aa,Throw Pillows,Home Decor,1.0,33.2,2024-11-19,"Houston, TX",Debit Card,0.0,33.2,2024-11
ac19cf30-50a0-46d6-99c0-f5c0174049dc,3b569f56-cf60-4f87-a878-7af85c3ba25a,Unknown Product,Smartphones,1.0,618.48,2024-04-15,"Los Angeles, CA",Cash,0.0,618.48,2024-04
c822a2f9-419b-4170-817f-9a202266fafd,d94222b4-774d-4463-9f13-0b9f2b7c3716,Asus ZenBook,Laptops,1.0,1595.24,2023-12-06,"New York, NY",Debit Card,0.0,1595.24,2023-12
3df0f837-07de-427b-bcb1-71c5904acf4a,b8af8740-f09c-4db6-aa24-690a6479faea,iPhone 13,Smartphones,1.0,1248.51,2023-12-21,"Boston, MA",Credit Card,0.0,1248.51,2023-12
ad589609-76b3-4863-99db-19ebb6cf6e1a,795ee70e-16d6-4bce-8f86-234b35d2f7d6,Bose Headphones,Audio Equipment,2.0,92.24,2024-09-09,"Boston, MA",Debit Card,5.0,175.25599999999997,2024-09
59be5366-847d-4aac-8587-6bb2e1644d7d,097b3095-ada6-48c8-b222-5f8dfdcc9dfb,Cast Iron Skillet,Cookware,1.0,190.26,2023-12-01,"Boston, MA",Debit Card,0.0,190.26,2023-12
73406958-cae6-4fd5-9b32-635801afbc9e,16d9c305-d2bf-4ea2-a8b7-98c15f6ed07e,Bookshelf,Furniture,17.0,843.74,2023-02-26,"Los Angeles, CA",PayPal,0.0,14343.58,2023-02
a6f0508e-b168-4197-a100-80c4f220d68e,ebd05941-9529-4eb3-b079-4b8fd3b0432a,Steam Deck,Gaming Consoles,1.0,529.55,2023-07-27,"Miami, FL",Credit Card,30.0,370.68499999999995,2023-07
81fcd691-7e9f-4193-997f-eb0af7403cf2,7e6a4133-c3db-45f4-9b94-fbf170713247,Electric Range,Kitchen Appliances,2.0,835.18,2024-10-30,Online,PayPal,0.0,1670.36,2024-10
ffa85dca-42b1-4c41-93e4-f712e47d0dd6,f6833f94-f460-45ca-a2c5-efb023f9bc67,OnePlus 10,Smartphones,1.0,888.31,2024-07-05,Online,Credit Card,0.0,888.31,2024-07
5a95ad06-e563-4e6c-9cdf-c502d4d5a89d,005ae094-2f68-4a6d-91f0-73b38b890692,Range Hood,Kitchen Appliances,1.0,530.77,2024-03-13,"Houston, TX",Cash,0.0,530.77,2024-03
6bf1e6f7-5d77-49e6-ab09-6b05aabcbdf1,1a754d15-3e97-46ab-b28b-699a56e53764,Office Desk,Furniture,1.0,861.45,2023-08-14,Online,Credit Card,0.0,861.45,2023-08
0ec5d2b9-7de1-45d9-a227-0789181b7498,23c8e8cd-2017-4b7d-b927-4ad7488a2234,Electric Range,Kitchen Appliances,3.0,472.25,2024-07-21,Online,Credit Card,10.0,1275.075,2024-07
56bde647-ebee-4338-aafe-d353914dc0dc,26f05add-5173-4dfd-bc4a-b25fa51010ed,Throw Pillows,Home Decor,1.0,85.92,2023-09-10,"New York, NY",Debit Card,0.0,85.92,2023-09
2ac536a7-72a2-4e9a-ae06-3ad10bfec9d2,0d361c90-d785-41d1-a1b3-d7f4b807638b,Bookshelf,Furniture,1.0,905.4,2023-11-23,Online,PayPal,0.0,905.4,2023-11
971cecf0-eafc-4db7-af46-34d904b36db5,b88cffa4-490e-4493-a475-eb0938b1f6df,Range Hood,Kitchen Appliances,2.0,963.34,2023-02-22,"Houston, TX",Gift Card,30.0,1348.676,2023-02
7eef621c-fdbe-4db3-84b9-9df775bad449,030ea6e0-486e-4bed-8b6c-6b91f8867ebf,Coffee Maker,Small Kitchen Appliances,1.0,96.69,2024-06-15,"Los Angeles, CA",Debit Card,25.0,72.5175,2024-06
987d45f8-fbcc-477a-903e-16e5cdb999b2,89037bc9-389d-484e-b6b4-9f627833f2df,Food Processor,Small Kitchen Appliances,1.0,89.12,2024-03-09,Online,PayPal,20.0,71.296,2024-03
9627ef81-e539-49b1-9cae-627c59a21949,e7c7eb06-f95a-4494-9989-0f2ddd0dd25e,Bed Frame,Furniture,2.0,1024.07,2023-08-23,"Boston, MA",Gift Card,0.0,2048.14,2023-08
e1697369-8b49-4f13-8607-f3ee3be81dc8,b4f8191d-a598-44dd-90e9-b6f169992dd5,Table Lamp,Home Decor,1.0,182.22,2023-12-30,"Denver, CO",Debit Card,0.0,182.22,2023-12
254d3694-d866-432c-bac1-51dc20e0f603,7524613d-cc0b-40c7-ac31-cae1fa3c4ec2,Cast Iron Skillet,Cookware,1.0,315.75,2024-11-28,"Atlanta, GA",Debit Card,0.0,315.75,2024-11
9faa20c7-24ea-4ba1-bf8e-7a25554cd75f,14c69fe5-d344-440a-877a-8c17c3ba847c,Office Desk,Furniture,1.0,1969.13,2024-12-25,Online,Credit Card,0.0,1969.13,2024-12
ee3b7aa6-9037-4705-b92a-efe4ebbff9d7,8a94baee-7219-4b80-95ba-222e8aa41555,JBL Bluetooth Speaker,Audio Equipment,1.0,185.46,2024-04-13,Online,Debit Card,5.0,176.187,2024-04
42b53dab-11a2-4bc8-a9a1-d9ec0620b1c2,bc50ace7-5e89-4141-87fc-7b50a8255f8c,Pillows,Bedding,1.0,46.27,2023-04-10,"Boston, MA",Debit Card,0.0,46.27,2023-04
7364aeb0-628b-48d1-ae33-c453eac36a46,21e32721-adbe-4ba4-ac7d-809d180700a7,Microwave Oven,Kitchen Appliances,1.0,571.13,2024-02-17,Online,Gift Card,0.0,571.13,2024-02
e017057d-b6a4-420d-b9e9-f73daef56bc9,35f5cb54-b73f-45e8-ad81-84de3384f909,Food Processor,Small Kitchen Appliances,1.0,156.79,2023-01-26,"Seattle, WA",Debit Card,0.0,156.79,2023-01
18eac828-a558-49aa-9fac-ef8f0401d786,32a6feeb-ac77-4fde-8a21-70869c6815e2,Samsung Galaxy S22,Smartphones,1.0,551.12,2023-11-02,"Denver, CO",Debit Card,0.0,551.12,2023-11
9f069291-9d2e-4d16-8265-0e40120af228,1ff9dcdf-d0f2-49dc-a841-6fce87ccca46,Sony Soundbar,Audio Equipment,1.0,192.18,2023-01-25,"Boston, MA",Apple Pay,0.0,192.18,2023-01
21d5d7fa-5633-4f00-80da-ae1d423cf5f9,a996b5bf-5e05-4408-9a4e-6e546ad6e860,Microwave Oven,Kitchen Appliances,1.0,134.13,2024-11-30,Online,Credit Card,30.0,93.89099999999999,2024-11
b41e8818-196b-42a9-80c2-582fc3e976d5,6f9d8aa4-c333-4182-94ea-6c1303818fd5,Vizio SmartCast TV,TVs,1.0,558.73,2023-02-25,"Chicago, IL",Credit Card,0.0,558.73,2023-02
abc988e7-4ae4-4eb7-862a-23be6435a750,b66c209b-9fed-43b3-9cf9-c03052e930be,Dishwasher,Kitchen Appliances,1.0,792.65,2024-05-01,Online,Credit Card,25.0,594.4875,2024-05
28c5f260-56eb-44ff-a06a-dde99bed8193,005ae094-2f68-4a6d-91f0-73b38b890692,Throw Pillows,Home Decor,19.0,55.4,2023-08-26,"Boston, MA",Apple Pay,20.0,842.08,2023-08
fd01c7f7-c3f6-49ff-a0bb-a7855f0f39e8,8c04437d-8d55-4ea6-9063-79af8e9e3259,Smart Thermostat,Smart Home Devices,1.0,109.11,2024-02-04,Online,Google Pay,0.0,109.11,2024-02
88e5a355-cf90-4bc8-a328-f80c8ecb8c16,9fee71c0-7d17-456d-a61d-b191da606827,Google Pixel 6,Smartphones,1.0,756.87,2023-10-12,"Chicago, IL",Apple Pay,0.0,756.87,2023-10
d1723f28-d452-4dac-a3ca-387cefb4ec53,2601d068-23d9-4a65-a49a-810fa4fffc30,Amazon Echo,Smart Home Devices,1.0,80.3,2024-01-18,Online,Credit Card,0.0,80.3,2024-01
b0524645-741c-4cd0-b33e-d9211086d6ad,91260630-cffb-499a-9335-99bda646ef24,Microwave Oven,Kitchen Appliances,1.0,761.48,2023-08-10,"Miami, FL",Cash,0.0,761.48,2023-08
74ee930c-7e5f-4627-8229-bbb6eb3d92cf,7580b7a2-d880-4d0f-8da7-73b24898bcf4,Dining Table,Furniture,2.0,307.13,2024-09-10,"San Francisco, CA",Apple Pay,0.0,614.26,2024-09
152ef377-1830-402c-ba85-4518a367de1f,153106c2-92f6-4a20-9cd2-37da04e7a40b,OnePlus 10,Smartphones,1.0,667.57,2024-05-31,"Atlanta, GA",Google Pay,0.0,667.57,2024-05
c34aab1f-e6ee-451e-9be4-9e6d26529e05,57471a7e-5850-4c99-9f7f-430829dbce07,Asus ZenBook,Laptops,1.0,1688.07,2024-12-30,"Chicago, IL",Apple Pay,0.0,1688.07,2024-12
5db989fa-03f1-462e-87d1-28bc3f974518,4b0280bd-65d5-454c-9a06-51855ae3509d,PlayStation 5,Gaming Consoles,4.0,189.91,2023-02-05,Unknown Location,Credit Card,0.0,759.64,2023-02
76f63e75-5175-43bf-a834-0d36b345b45f,254d3321-bbf0-4762-8000-4e7597224b1e,Unknown Product,TVs,1.0,1541.01,2023-02-20,Online,Apple Pay,0.0,1541.01,2023-02
510ddaf0-4388-4685-a855-256916754317,5f311776-6244-4865-bc12-02844eb7ac64,Samsung Galaxy S22,Smartphones,3.0,841.97,2023-10-12,"Boston, MA",Credit Card,20.0,2020.728,2023-10
0f7287c9-9bc2-47c3-8800-bceade28ed8c,7d8ca7f9-53b5-4873-ab94-b3dbc1daf4a3,Dutch Oven,Cookware,1.0,222.58,2023-11-07,"Atlanta, GA",Debit Card,20.0,178.06400000000002,2023-11
4627a17f-e806-4179-abe6-f882142da544,bce79c0e-8a3a-40be-a651-25a8748f5b92,Xiaomi Mi 12,Smartphones,1.0,691.37,2024-08-10,Online,Unknown Method,0.0,691.37,2024-08
1603699a-cc37-49f4-9541-336753e7c49c,1f811234-61bd-4154-8237-62e8553ba894,Sheets,Bedding,1.0,191.1,2023-10-09,"San Francisco, CA",Credit Card,0.0,191.1,2023-10
37becf35-2b50-46d5-8e08-d151d24335cd,398c7eec-1a9c-47f6-b969-b6d62ac5a401,Bose Headphones,Audio Equipment,1.0,284.29,2023-08-05,"Boston, MA",Debit Card,0.0,284.29,2023-08
7c04049b-ef07-4b0f-bfb9-b97440c3d3b2,5a83ec13-88d8-46cd-a059-fee09cceabbe,Sony Bravia,TVs,1.0,566.84,2023-07-02,Online,Debit Card,30.0,396.788,2023-07
1cc8b367-4be8-4b46-b5fa-3f04dd116467,552f2761-46aa-44ba-989d-7c063cf32501,Sofa,Furniture,1.0,822.5,2024-06-01,"San Francisco, CA",Debit Card,25.0,616.875,2024-06
e1bb011f-d830-4992-9081-58d41232e88a,8d5e0481-91d5-4129-9d23-3207054d9dba,OnePlus 10,Smartphones,1.0,474.04,2023-12-13,"Chicago, IL",Gift Card,5.0,450.338,2023-12
289e5445-2c95-41be-9816-66c966d6e324,baa3d5e3-1cc2-4f2d-b21e-9a13df40ca9e,Bose Headphones,Audio Equipment,1.0,358.63,2023-02-28,"Atlanta, GA",PayPal,0.0,358.63,2023-02
4e1ded06-34fa-4783-9ef2-648d66b0d985,5ea245e7-0ea7-4af2-a67c-7d512e97ea9b,Unknown Product,Smart Home Devices,1.0,175.93,2023-08-28,"Miami, FL",Credit Card,0.0,175.93,2023-08
c7ca75f9-cfd4-417e-beb8-5ad75e8e0ad3,604917b0-1b18-4f5b-bee6-7be7654dbb31,Amazon Echo,Smart Home Devices,1.0,82.88,2024-02-27,"Denver, CO",PayPal,0.0,82.88,2024-02
a8c4b7c6-048c-46cc-84e2-93aec509e23d,8520e470-5a92-42c1-9528-7fca8107fd87,Ring Doorbell,Smart Home Devices,2.0,103.52,2024-11-14,Online,Credit Card,10.0,186.33599999999998,2024-11
f6958f92-8b67-43bf-9f73-936f3caf6c15,d33427d9-3f13-461f-b5d9-18614f477f59,Amazon Echo,Smart Home Devices,1.0,31.94,2023-07-04,Online,Debit Card,0.0,31.94,2023-07
4f665e68-e219-4e5c-bd01-326732a0e07e,6e5866ed-0456-4a14-a2c1-212c5d13c6a1,Refrigerator,Kitchen Appliances,1.0,1136.11,2024-02-23,Online,Credit Card,30.0,795.2769999999999,2024-02
4fc35ffa-988c-425e-b0eb-21b0a3978701,fd229743-56d5-480c-8f8b-b4775958e755,Bed Frame,Furniture,1.0,1615.65,2023-11-24,"San Francisco, CA",Google Pay,15.0,1373.3025,2023-11
dc8fa988-1f6b-4162-a3e7-25b745cdb2ec,35617e74-0248-4c5f-9428-0d48bc046833,iPhone 13,Smartphones,1.0,486.57,2024-03-16,Online,Apple Pay,0.0,486.57,2024-03
35201d75-742c-4953-b8e8-43f5903ff823,c1b187ea-9992-466f-ab46-9a521149e27e,JBL Bluetooth Speaker,Audio Equipment,1.0,324.56,2023-11-18,Online,PayPal,20.0,259.648,2023-11
a0e381d5-ab2c-49e3-bf66-5d7a5de848c7,b6e333d7-a045-4c32-9367-4289e4f12c4e,Electric Range,Kitchen Appliances,1.0,555.14,2023-07-27,Online,Apple Pay,0.0,555.14,2023-07
f23d6abe-08ea-4069-8ef9-f39a941a8d3f,35306f21-cdce-4ed3-b2d9-bbf248a7136e,Lenovo IdeaCentre,Desktop Computers,1.0,1902.61,2024-05-05,"Denver, CO",Debit Card,5.0,1807.4795,2024-05
7ea8ad3d-4b57-425e-82dd-dd4db8a3b70a,d8c16bed-2f10-4e21-ab0d-baf3b85cf3a9,Table Lamp,Home Decor,1.0,273.99,2023-02-05,Online,PayPal,0.0,273.99,2023-02
68975063-19f1-4dfc-87af-59e000a5d3b8,6c83ccf5-5300-40ba-b16a-01769c630910,OnePlus 10,Smartphones,1.0,690.18,2024-11-25,Online,Debit Card,0.0,690.18,2024-11
05df68f7-4b03-4b6d-a4a6-8474bc13bd48,89785c82-c124-4f47-93a7-9fd151d3830a,OnePlus 10,Smartphones,1.0,778.79,2024-08-26,Online,Credit Card,0.0,778.79,2024-08
add1858d-a1ff-4cba-b191-7bd101ce678f,8a6e7fe1-f86c-4d13-b7e3-925c4cff95eb,Cast Iron Skillet,Cookware,2.0,245.17,2023-11-24,"Atlanta, GA",Credit Card,0.0,490.34,2023-11
92fc7a93-1ecb-43e3-b316-7fedc8f84ef3,f094a56d-3ac1-4e28-a98b-5a984fd73df9,Table Lamp,Home Decor,1.0,401.29499999999996,2024-03-03,"Los Angeles, CA",Debit Card,0.0,401.29499999999996,2024-03
1fe950c8-58b9-46e0-8426-313e3d44320c,9c73143e-0015-4adb-98d0-1c94efdb5a4b,Sony Soundbar,Audio Equipment,2.0,116.99,2024-12-24,"Denver, CO",Credit Card,0.0,233.98,2024-12
f8d1fbe9-ec17-4b6d-b865-f30e82943bef,58dc6c84-161e-4517-9d18-3d0ef94d55d0,Bookshelf,Furniture,1.0,499.58,2024-05-05,Online,Apple Pay,0.0,499.58,2024-05
b412065c-edfa-414b-a7cd-f217a68ff270,2f2699ad-6b1c-4a48-92dd-3c61de460963,JBL Bluetooth Speaker,Audio Equipment,1.0,485.32,2024-02-09,"Boston, MA",Credit Card,20.0,388.25600000000003,2024-02
db7d2e83-ec30-484c-a747-6df80ce25481,d630cfce-149b-4dc8-926d-ee30c95e69b4,Bed Frame,Furniture,1.0,1672.61,2024-02-01,Online,Debit Card,0.0,1672.61,2024-02
41e7dd57-afb9-4466-9494-8c7894bfd39f,5375a540-8789-4bab-a8dc-18b41dce7536,Unknown Product,Computer Accessories,1.0,68.41,2023-04-07,"Seattle, WA",Debit Card,20.0,54.728,2023-04
837ec8d0-08ee-42f4-b3df-18521897778f,a20b09c4-2a92-4e17-9deb-b03e6d0370e2,Area Rug,Home Decor,1.0,217.26,2024-06-12,Online,Credit Card,0.0,217.26,2024-06
1df3d5b3-5717-46aa-98ad-71350c42c875,4cebc20e-4489-46c9-ad4c-342cafbe24b1,Smart Thermostat,Smart Home Devices,1.0,56.08,2024-07-15,Online,Debit Card,0.0,56.08,2024-07
c65af4c2-9b90-4a33-b361-f670e4fe7b3b,0fdb2345-6a6c-4b76-8cfa-05978cb297ad,Unknown Product,Kitchen Appliances,1.0,194.1,2023-07-24,Online,Credit Card,0.0,194.1,2023-07
a9771f88-0237-4964-af98-7a2a4fcffe0e,808fef69-43d3-4fd0-ae6b-e5d7574d13bd,Knife Set,Cookware,1.0,127.04,2024-12-14,Online,Apple Pay,0.0,127.04,2024-12
2b691bba-bf7b-41bf-abf3-d1d9cb9baa14,562da990-f28c-4524-ae32-6d1ce562b07a,Sofa,Furniture,1.0,984.58,2024-11-19,"Houston, TX",Debit Card,0.0,984.58,2024-11
88a8a079-790e-4ea6-ad7c-4772712f054e,c0ec317a-e27a-48ba-843e-d1260240f3cc,Bose Headphones,Audio Equipment,1.0,441.8,2023-02-06,Online,Apple Pay,0.0,441.8,2023-02
58dd28f2-913c-4f71-849f-933f1b3d60b8,29c3873d-6a22-4472-af5c-67b9e8fe949a,iPhone 13,Smartphones,2.0,917.82,2024-09-04,"Boston, MA",Apple Pay,0.0,1835.64,2024-09
b1e0c426-9ada-4a50-a8db-f574068d9e0b,f5564ea5-7a51-4b4f-878b-749b05992cc2,Samsung Galaxy S22,Smartphones,1.0,613.17,2023-10-15,Online,Apple Pay,0.0,613.17,2023-10
01ff4d6a-7294-47f9-a08a-4cb8c7f3bc9d,4b7c9b4f-abd7-41d1-818d-be1cda7314b3,Sheets,Bedding,1.0,32.79,2024-03-14,"Denver, CO",Debit Card,0.0,32.79,2024-03
01a29e85-ea16-4cd2-b6f9-3d2e52df6093,dec1bfd5-2185-42bf-827f-0182b50c5107,Cookware Set,Cookware,2.0,270.13,2023-01-10,Online,Debit Card,0.0,540.26,2023-01
85aa473a-6cf3-4480-9a15-7600c4efbd83,c4b42911-8af0-437c-b9e7-8ae58b84e250,Google Nest,Smart Home Devices,1.0,229.83,2024-11-27,Online,Gift Card,0.0,229.83,2024-11
daf3f3ff-e6de-4416-bd1c-76407ce39ba1,9f168912-4a8d-4fac-852c-d798ada0534f,Mechanical Keyboard,Computer Accessories,1.0,58.11,2024-12-03,"New York, NY",Credit Card,0.0,58.11,2024-12
569a871f-5818-4df0-ab62-13e9ec8d00ce,d49bdecc-3e0c-4b1c-b0b3-234f8cc5a781,Sofa,Furniture,1.0,2260.65,2024-12-05,"Denver, CO",Credit Card,0.0,2260.65,2024-12
093c6546-cfb1-4b0e-8363-a3dc53964fc7,167836c6-534e-4a8f-83ac-3d6ef6e3da05,OnePlus 10,Smartphones,1.0,385.41,2024-04-30,"Boston, MA",PayPal,25.0,289.0575,2024-04
cebe0303-bc24-4d8e-a9dc-2bc6f032bd6e,d350810e-24c5-4be7-82a6-11790cdde8d9,Bed Frame,Furniture,1.0,1697.11,2023-12-06,"Atlanta, GA",Apple Pay,0.0,1697.11,2023-12
ec268246-fbb9-4b78-a907-2d2e00b0eade,8fd4dede-ea55-4201-a7ec-2c40a89317a0,PlayStation 5,Gaming Consoles,1.0,216.19,2023-01-19,Online,Credit Card,0.0,216.19,2023-01
d8b7f241-5f40-4454-903a-99ee133e4472,8a4517f6-ee90-4e60-9475-491b17d51251,Oculus Quest,Gaming Consoles,2.0,654.42,2024-05-06,Online,Credit Card,20.0,1047.072,2024-05
58636a62-ea14-4857-b09d-2c670bb5339a,b01bab2c-793d-4fc8-9625-36813a8ccbea,Dell XPS 15,Laptops,2.0,1994.37,2024-09-20,Online,PayPal,0.0,3988.74,2024-09
d862aec2-5abf-4af2-b02c-eed53fc7d00a,c05676d4-1ccf-4911-bafd-f6eed29b83ef,Ring Doorbell,Smart Home Devices,1.0,350.03,2024-12-29,Online,Credit Card,10.0,315.027,2024-12
7e65a2b7-4343-42dc-975a-01904191d9af,6dd442db-0574-4a2e-9558-6a4df03ca526,Area Rug,Home Decor,2.0,93.9,2024-02-24,"Houston, TX",Debit Card,0.0,187.8,2024-02
dd4f69ab-5a60-4d5d-8f90-9b02c0916efa,e2d05bf5-0103-4196-bd67-d3dcaf0adc37,Lenovo ThinkPad,Laptops,2.0,1547.05,2024-03-29,Online,Gift Card,10.0,2784.69,2024-03
e8f45dec-d868-4f1b-8367-5cf42e733462,19bd454b-b969-4c36-a678-675297cad66d,Philips Hue Lights,Smart Home Devices,1.0,203.65,2024-05-23,Online,Credit Card,25.0,152.7375,2024-05
0bc311c8-3dd0-41ce-90fe-d27afdde4fb0,e5ee1343-cd96-4543-b490-ee3d6d1b585b,Amazon Echo,Smart Home Devices,1.0,160.71,2023-08-12,"Denver, CO",Apple Pay,15.0,136.6035,2023-08
65665849-1500-46ad-925a-0c4659ccefe1,6b24a79b-c85f-4cc6-9449-8156c7de3934,Table Lamp,Home Decor,2.0,71.38,2023-12-15,Online,Debit Card,0.0,142.76,2023-12
4379713d-dfc9-424b-b59e-4acd9e350f6b,475a9f7e-fc23-4b00-9e3e-14c6c782e2dd,Google Pixel 6,Smartphones,1.0,1194.61,2023-02-18,Online,Apple Pay,0.0,1194.61,2023-02
4ea6e1cf-a857-44a5-85f0-40b36ba23021,70fea994-b359-4692-bf32-31c7c8ce512c,Electric Range,Kitchen Appliances,1.0,540.82,2024-10-01,Online,Debit Card,0.0,540.82,2024-10
ae5a84c2-0587-45b8-a337-c6418d7ee8bc,d7996171-2692-4cb6-a11b-0ba9b8cb0e74,Bed Frame,Furniture,2.0,427.0,2024-07-10,Online,Debit Card,0.0,854.0,2024-07
07c82b39-428a-4434-9b8f-8f78cfd1db42,9b82d20e-4099-42d9-9fdd-d86582163b86,Throw Pillows,Home Decor,1.0,133.05,2024-12-04,Online,Credit Card,0.0,133.05,2024-12
61e101fd-0a6f-478d-98a2-ce860425632d,65542302-386f-4456-bbd3-0cc24bf146b6,Asus ZenBook,Laptops,1.0,577.24,2024-09-03,"Seattle, WA",Credit Card,0.0,577.24,2024-09
66e251b1-1b17-4ed0-9e04-bd729924e7c9,5634f1e2-8892-41b4-87f0-2533a269bf74,Office Desk,Furniture,1.0,937.36,2023-04-18,Online,Debit Card,0.0,937.36,2023-04
84e8e0c5-d0b5-4a10-9f83-17f3774ae065,8b43235f-439e-45c1-ae42-0b948685d581,Curtains,Home Decor,1.0,282.82,2023-07-18,Online,Apple Pay,0.0,282.82,2023-07
b84e3bb2-b649-4902-9a34-f64ab0413352,78e1d172-5df3-4c8c-b7b0-715e2e130a31,HP Spectre,Laptops,2.0,1162.98,2023-05-16,Online,PayPal,0.0,2325.96,2023-05
915e03f6-9ac3-455e-a434-a667b4d727c7,668a0d50-377d-4317-8be8-2a29995fcd64,Office Desk,Furniture,5.0,1644.84,2024-04-15,Online,Credit Card,30.0,5756.94,2024-04
8af46ee5-a77b-4e34-a489-dfbec7ab2b13,fbe27d5c-c435-423b-b05b-544c05392816,TCL Roku TV,TVs,1.0,627.61,2024-12-08,Online,Credit Card,0.0,627.61,2024-12
10fd7b4f-1ecb-4b20-b6b7-80dd122920f1,aeba2e34-3bc5-496c-8520-a8bad74b62d2,Oculus Quest,Gaming Consoles,1.0,314.12,2023-08-02,Online,Credit Card,25.0,235.59,2023-08
7c792125-f0ce-4eb3-9c2f-2d68db289fca,42a9d3b0-f7c5-493e-815a-54d22d6891ae,Xiaomi Mi 12,Smartphones,3.0,858.14,2024-08-23,Online,Google Pay,0.0,2574.42,2024-08
aeda229a-4250-47f5-8587-d016cc4663be,7162e4b8-c6cb-4509-9f7b-f9a23e996b50,Webcam,Computer Accessories,1.0,114.51,2024-06-27,"Boston, MA",Debit Card,0.0,114.51,2024-06
b473fe5b-5f21-4706-b4fd-8358c0b5ae8d,85e6112e-a5fc-4546-afb1-21615ac57d91,Samsung Galaxy S22,Smartphones,2.0,877.01,2024-09-24,"New York, NY",Debit Card,0.0,1754.02,2024-09
98ff5dc3-986d-46c4-9445-b2a0b2dda764,c433e9c8-038f-413b-b0c8-f038f5009399,Throw Pillows,Home Decor,1.0,73.71,2023-06-24,Online,Credit Card,30.0,51.596999999999994,2023-06
02fc9bad-69c2-4386-884a-6afeb4cf8037,d38550cc-125f-4e2b-b4d1-8ec9ca938fe7,iPhone 13,Smartphones,1.0,1021.78,2024-11-12,"Miami, FL",Apple Pay,10.0,919.602,2024-11
2b537a8a-491e-459b-b7ad-7f3fce13bf21,d0ce1d8c-4bf4-4a58-8ec4-e2c3ec46b7a7,iMac,Desktop Computers,1.0,1950.65,2023-12-21,"Houston, TX",Google Pay,30.0,1365.455,2023-12
edc48731-a7d1-44dd-976a-508c190498c7,60d2da08-d355-4e7e-b20b-cb71fb5adbc0,Unknown Product,Audio Equipment,16.0,111.4,2023-08-16,Online,Credit Card,0.0,1782.4,2023-08
6c79f0aa-9130-470a-80ac-0e0c9709cef8,c38db11e-c225-4288-82aa-9b469d15f01d,iMac,Desktop Computers,2.0,718.25,2024-01-16,"New York, NY",Debit Card,0.0,1436.5,2024-01
609f1e10-29a9-49f0-a2f7-bec942833930,c2432efb-535a-4884-bbe4-1a67b837f5ce,iPhone 13,Smartphones,1.0,457.03,2024-03-29,Online,Credit Card,0.0,457.03,2024-03
4356c754-2ca9-43d4-a199-19821c9b3150,545748db-1caf-44b3-a45e-3daa6f22bc84,Samsung Galaxy S22,Smartphones,1.0,1036.04,2023-07-27,"Los Angeles, CA",Credit Card,0.0,1036.04,2023-07
80a5b4d0-c9ba-43b7-b126-dec9ad167892,bbeb332e-24d3-45ac-bd9d-269ce1caa58f,Toaster,Small Kitchen Appliances,2.0,148.63,2024-08-25,"Miami, FL",Debit Card,20.0,237.808,2024-08
042a2f94-083e-48d2-a815-b28af6a5a785,dce7c4a4-f504-4113-b449-6614db97b105,Curtains,Home Decor,1.0,134.51,2024-11-14,"Atlanta, GA",Unknown Method,0.0,134.51,2024-11
c45b4b76-bf4f-47bd-a32f-c944596d03c2,d703a24c-1eb5-4c93-9165-d5a205fd7169,USB-C Hub,Computer Accessories,1.0,73.88,2023-12-01,"New York, NY",Apple Pay,0.0,73.88,2023-12
ccd176a3-2ee8-4e6d-8e6d-0afd83bd75d2,498e0d46-8130-46e4-b997-cf74a400dcd1,Google Pixel 6,Smartphones,1.0,995.87,2024-10-22,Online,Apple Pay,0.0,995.87,2024-10
94e3c40e-1f23-42e0-8aa3-3946821b0b42,0ec5e4fe-3ba5-4255-a64e-3d3edc012211,Electric Range,Kitchen Appliances,1.0,401.29499999999996,2023-07-18,Online,Gift Card,0.0,401.29499999999996,2023-07
fa2d27cb-becd-4714-8ec7-f18a80208605,f3d367e4-9758-4dfe-abfb-2e1a2e6e76ca,Philips Hue Lights,Smart Home Devices,1.0,167.62,2023-09-23,"New York, NY",Credit Card,0.0,167.62,2023-09
cd944a93-142c-48ff-9758-0b003ceb04d3,766e5911-549d-431a-99f4-fb97e73fcdb0,iPhone 13,Smartphones,2.0,1314.78,2023-09-25,Online,Credit Card,0.0,2629.56,2023-09
9303d3c2-2c63-4025-bb6e-ed467b0fe9a6,92758caa-5112-42b9-8020-f263ab6954ae,Table Lamp,Home Decor,2.0,181.09,2023-07-16,"Boston, MA",Debit Card,0.0,362.18,2023-07
be02c1b5-809b-4562-bd19-dc82e7b9601c,b47bb92d-cd35-46e4-9d0f-d2e68865981d,Smart Thermostat,Smart Home Devices,1.0,229.37,2024-08-26,Online,PayPal,0.0,229.37,2024-08
